observed_at,retailer,external_id,name,price,currency,list_price,on_promotion,offer_type,in_stock
2026-08-11T09:37:34.636959+00:00,metro,BTY-X809037,"DOMENIUL COROANEI SEGARCEA Elite Chardonnay Vin Alb Sec SGR 0,75 L",28.53,RON,,0,catalogue,1
2026-08-11T09:37:34.637294+00:00,metro,BTY-X809044,"DOMENIUL COROANEI SEGARCEA Viognier Vin Alb Sec SGR 0,75 L",60.49,RON,,0,catalogue,1
2026-08-11T09:37:34.637511+00:00,metro,BTY-X809046,"DOMENIUL COROANEI SEGARCEA Prestige Sauvignon Blanc Vin Alb Sec SGR 0,75 L",41.7,RON,,0,catalogue,1
2026-08-11T09:37:34.637728+00:00,metro,BTY-X809048,"DOMENIUL COROANEI SEGARCEA Prestige Chardonnay Vin Alb Sec SGR 0,75 L",41.7,RON,,0,catalogue,1
2026-08-11T09:37:34.637976+00:00,metro,BTY-X809050,"DOMENIUL COROANEI SEGARCEA Principesa Margareta Vin Alb Sec SGR 0,75 L",103.5,RON,,0,catalogue,1
2026-08-11T09:37:34.638203+00:00,metro,BTY-X809054,"DOMENIUL COROANEI SEGARCEA Minima Morala Onoare Vin Alb Sec SGR 0,75 L",94.5,RON,,0,catalogue,1
2026-08-11T09:37:34.638417+00:00,metro,BTY-X809055,"DOMENIUL COROANEI SEGARCEA Elite Feteasca Vin Alb Sec SGR 0,75 L",28.53,RON,,0,catalogue,1
2026-08-11T09:37:34.638625+00:00,metro,BTY-X809086,"CRAMELE RECAS CASTEL HUNIADE Riesling Italian Vin Alb Sec SGR 0,75 L",20.96,RON,,0,catalogue,1
2026-08-11T09:37:34.639129+00:00,metro,BTY-X809233,"ALAI Sauvignon Blanc Vin Alb Demisec SGR 0,75 L",25.2,RON,,0,catalogue,1
2026-08-11T09:37:34.639320+00:00,metro,BTY-X809667,"EXPLICIT Sauvignon Blanc Vin Alb Sec SGR 0,75 L",36.51,RON,,0,catalogue,1
2026-08-11T09:37:34.639494+00:00,metro,BTY-X809670,"Muse Vin Alb Demisec SGR 0,75 L",78.52,RON,,0,catalogue,1
2026-08-11T09:37:34.639891+00:00,metro,BTY-X810081,"Magiq Vin Alb Sec Chardonnay & Feteasca Regala SGR 0,75 L",79.9,RON,,0,catalogue,1
2026-08-11T09:37:34.640124+00:00,metro,BTY-X810084,"'49 Cuvee Blanc Vin Alb Sec SGR 0,75 L",127.0,RON,,0,catalogue,1
2026-08-11T09:37:34.640255+00:00,metro,BTY-X810344,"PETITE HELENA Vin Alb Sec Chardonnay & Sarba SGR 0,75 L",130.0,RON,,0,catalogue,1
2026-08-11T09:37:34.640507+00:00,metro,BTY-X810399,"BULGARINI Lugana Vin Alb Sec SGR 0,75 L",85.0,RON,,0,catalogue,1
2026-08-11T09:37:34.640605+00:00,metro,BTY-X810400,"BULGARINI Lugana 010 Vin Alb Sec SGR 0,75 L",109.0,RON,,0,catalogue,1
2026-08-11T09:37:34.640824+00:00,metro,BTY-X810933,"CASTEL MIMI Sauvignon Blanc Vin Alb Sec SGR 0,75 L",33.5,RON,,0,catalogue,1
2026-08-11T09:37:34.641020+00:00,metro,BTY-X810937,"CASTEL MIMI The Governor Chardonnay Riesling Vin Alb Sec SGR 0,75 L",183.0,RON,,0,catalogue,1
2026-08-11T09:37:34.641138+00:00,metro,BTY-X811045,"Cuvve Alexandra Vin Alb Sec SGR 0,75 L",92.5,RON,,0,catalogue,1
2026-08-11T09:37:34.641567+00:00,metro,BTY-X811314,"LILIAC Cuvée Antonia Vin Alb Sec SGR 0,75 L",47.5,RON,,0,catalogue,1
2026-08-11T09:37:34.641786+00:00,metro,BTY-X811319,"PAMANTURI Feteasca Regala Vin Alb Demisec SGR 0,75 L",29.92,RON,,0,catalogue,1
2026-08-11T09:37:34.641881+00:00,metro,BTY-X811326,"AEROSOLI Vin Alb Sec SGR 0,75 L",33.99,RON,,0,catalogue,1
2026-08-11T09:37:34.642126+00:00,metro,BTY-X811396,"Euforia Tamaioasa Romaneasca Vin Alb Demisec SGR 0,75 L",41.15,RON,,0,catalogue,1
2026-08-11T09:37:34.642420+00:00,metro,BTY-X811400,"COTNARI 2XL Vin Alb Demisec SGR 1,5 L",18.36,RON,,0,catalogue,1
2026-08-11T09:37:34.642628+00:00,metro,BTY-X811401,"COTNARI 2XL Vin Alb Demidulce SGR 1,5 L",18.36,RON,,0,catalogue,1
2026-08-11T09:37:34.642838+00:00,metro,BTY-X811769,"Pelinul Dacilor Vin Alb Demidulce SGR 0,75 L",12.64,RON,,0,catalogue,1
2026-08-11T09:37:34.642982+00:00,metro,BTY-X812863,"CLOUDY BAY Sauvignon Blanc Vin Alb Sec SGR 0,75 L",160.0,RON,,0,catalogue,1
2026-08-11T09:37:34.643094+00:00,metro,BTY-X812940,"JIDVEI Ana Chardonnay Vin Alb Sec SGR 0,75 L",70.49,RON,,0,catalogue,1
2026-08-11T09:37:34.643209+00:00,metro,BTY-X816908,"DOMENIUL COROANEI SEGARCEA Prestige Pinot Gris Vin Alb Sec SGR 0,75 L",41.7,RON,,0,catalogue,1
2026-08-11T09:37:34.643446+00:00,metro,BTY-X816972,"Domaine Jean COLLET et Fils Chablis Vin Alb Sec SGR 0,75 L",120.0,RON,,0,catalogue,1
2026-08-11T09:37:34.643674+00:00,metro,BTY-X816973,"Domaine Jean COLLET et Fils Cru Vaillons Vin Alb Sec SGR 0,75 L",180.0,RON,,0,catalogue,1
2026-08-11T09:37:34.643780+00:00,metro,BTY-X817168,"BECIUL DOMNESC Galbena de Odobesti Vin Alb SGR 0,75 L",21.95,RON,,0,catalogue,1
2026-08-11T09:37:34.644036+00:00,metro,BTY-X817174,"BECIUL DOMNESC ROSE VERITE Busuioaca de Bohotin Vin Alb Demisec SGR 0,75 L",33.55,RON,,0,catalogue,1
2026-08-11T09:37:34.644153+00:00,metro,BTY-X817493,"DOMENIILE URLATI Feteasca Alba Vin Alb Sec SGR 0,75 L",20.26,RON,,0,catalogue,1
2026-08-11T09:37:34.644266+00:00,metro,BTY-X817494,"DOMENIILE URLATI Sauvignon Blanc Vin Alb Sec SGR 0,75 L",20.26,RON,,0,catalogue,1
2026-08-11T09:37:34.644374+00:00,metro,BTY-X817496,"DOMENIILE DEALU MARE Sauvignon Blanc Feteasca Vin Alb Sec SGR 0,75 L",25.45,RON,,0,catalogue,1
2026-08-11T09:37:34.644604+00:00,metro,BTY-X817525,"DOMENIILE DAVIDESCU Chardonnay Vin Alb Sec SGR 0,75 L",37.15,RON,,0,catalogue,1
2026-08-11T09:37:34.644710+00:00,metro,BTY-X817566,"LA SCOLCA Eticheta Negra Vin Alb Sec SGR 0,75 L",216.0,RON,,0,catalogue,1
2026-08-11T09:37:34.644813+00:00,metro,BTY-X817576,"LANGMEIL Spring Fever Chardonnay Vin Alb Sec SGR 0,75 L",74.0,RON,,0,catalogue,1
2026-08-11T09:37:34.644948+00:00,metro,BTY-X817580,"MORITZ PRADO Gewurstraminer Vin Alb Sec SGR 0,75 L",103.0,RON,,0,catalogue,1
2026-08-11T09:37:34.645216+00:00,metro,BTY-X817596,"FEDERALIST Vin Alb Sec SGR 0,75 L",122.0,RON,,0,catalogue,1
2026-08-11T09:37:34.645320+00:00,metro,BTY-X817603,"GEBRUDER STEFFEN Spatelese Riesling Vin Alb Demisec SGR 0,75 L",43.0,RON,,0,catalogue,1
2026-08-11T09:37:34.645432+00:00,metro,BTY-X817628,"UBY Collection Vin Alb Sec SGR 0,75 L",46.5,RON,,0,catalogue,1
2026-08-11T09:37:34.645538+00:00,metro,BTY-X817630,"SANCERRE Villebois Vin Alb Sec SGR 0,75 L",202.0,RON,,0,catalogue,1
2026-08-11T09:37:34.645636+00:00,metro,BTY-X817882,"PICCINI Memoro Vin Alb Sec SGR 0,75 L",39.49,RON,,0,catalogue,1
2026-08-11T09:37:34.645860+00:00,metro,BTY-X817884,"LOUIS LATOUR Ardeche Chardonnay Vin Alb Sec SGR 0,75 L",56.49,RON,,0,catalogue,1
2026-08-11T09:37:34.646008+00:00,metro,BTY-X817892,"PICCINI Martina Vermentino Vin Alb Sec SGR 0,75 L",49.5,RON,,0,catalogue,1
2026-08-11T09:37:34.646223+00:00,metro,BTY-X818032,"PETRO VASELO Eco Vin Alb Sec SGR 0,75 L",57.69,RON,,0,catalogue,1
2026-08-11T09:37:34.646436+00:00,metro,BTY-X818035,"PETRO VASELO Eco Maletine Vin Alb Sec SGR 0,75 L",115.0,RON,,0,catalogue,1
2026-08-11T09:37:34.646541+00:00,metro,BTY-X818432,"CONCEPT Francusa Vin Alb Sec SGR 0,75 L",29.8,RON,,0,catalogue,1
2026-08-11T09:37:34.646643+00:00,metro,BTY-X818519,"RASOVA Riviera Vin Alb Demisec SGR 0,75 L",40.35,RON,,0,catalogue,1
2026-08-11T09:37:34.646854+00:00,metro,BTY-X818996,"JIDVEI Spirit Feteasca Regala Vin Alb Sec SGR 0,75 L",36.01,RON,,0,catalogue,1
2026-08-11T09:37:34.646994+00:00,metro,BTY-X818998,"JIDVEI Spirit Chardonnay Vin Alb Sec SGR 0,75 L",36.01,RON,,0,catalogue,1
2026-08-11T09:37:34.647095+00:00,metro,BTY-X819334,"PELIN CARPATIN Vin Alb Demisec SGR 0,187 L",6.5,RON,,0,catalogue,1
2026-08-11T09:37:34.647387+00:00,metro,BTY-X819667,"FAUTOR WINERY 310 Altitudine Chardonnay & Feteasca Regală Vin Alb Sec SGR 0,75 L",40.0,RON,,0,catalogue,1
2026-08-11T09:37:34.647651+00:00,metro,BTY-X821049,"Santa Margherita Valdadige Vin Alb Sec SGR 0,75 L",77.5,RON,,0,catalogue,1
2026-08-11T09:37:34.647756+00:00,metro,BTY-X821072,"LIVIA Plavaie Vin Alb Sec SGR 0,75 L",24.41,RON,,0,catalogue,1
2026-08-11T09:37:34.647860+00:00,metro,BTY-X821073,"TECTONIC Rezerva Cuvee Vin Alb Sec SGR 0,75 L",35.01,RON,,0,catalogue,1
2026-08-11T09:37:34.648112+00:00,metro,BTY-X821078,"TECTONIC Sauvignon Blanc Chardonnay Vin Alb Sec SGR 0,75 L",27.01,RON,,0,catalogue,1
2026-08-11T09:37:34.648335+00:00,metro,BTY-X821090,"AMBRA Sarba Vin Alb Dulce SGR 0,375 L",129.0,RON,,0,catalogue,1
2026-08-11T09:37:34.648436+00:00,metro,BTY-X821091,"BACANTA Chardonnay Vin Alb Sec SGR 0,75 L",76.0,RON,,0,catalogue,1
2026-08-11T09:37:34.648537+00:00,metro,BTY-X821093,"ROYAL TOKAJI Vin Dulce Alb SGR 0,75 L",135.0,RON,,0,catalogue,1
2026-08-11T09:37:34.648747+00:00,metro,BTY-X821098,"SALENTEIN Chardonnay Vin Alb Sec SGR 0,75 L",99.0,RON,,0,catalogue,1
2026-08-11T09:37:34.648849+00:00,metro,BTY-X821100,"BABICH Sauvignon Blanc Vin Alb Sec SGR 0,75 L",109.0,RON,,0,catalogue,1
2026-08-11T09:37:34.649027+00:00,metro,BTY-X821150,"PRIVATE SELECTION Sauvignon Blanc Vin Alb Sec SGR 0,75 L",94.5,RON,,0,catalogue,1
2026-08-11T09:37:34.649150+00:00,metro,BTY-X821246,"CRAMA OPRISOR Chardonnay Vin Rosu Sec SGR 0,75 L",135.0,RON,,0,catalogue,1
2026-08-11T09:37:34.649249+00:00,metro,BTY-X821261,"OUDE KAAP Vin Alb Sec SGR 0,75 L",33.7,RON,,0,catalogue,1
2026-08-11T09:37:34.649349+00:00,metro,BTY-X821263,"SANTA CRISTINA Umbria Vin Alb Sec SGR 0,75 L",42.0,RON,,0,catalogue,1
2026-08-11T09:37:34.649458+00:00,metro,BTY-X821472,"FAUTOR WINERY Aurore Albarino Sauvignon Blanc Vin Alb Sec SGR 0,75 L",66.01,RON,,0,catalogue,1
2026-08-11T09:37:34.649572+00:00,metro,BTY-X821792,"WINE DECO Chardonnay Vin Alb Sec SGR 0,75 L",54.5,RON,,0,catalogue,1
2026-08-11T09:37:34.649672+00:00,metro,BTY-X821793,"TRIPTIC Vin Alb Sec SGR 0,75 L",66.5,RON,,0,catalogue,1
2026-08-11T09:37:34.649873+00:00,metro,BTY-X821796,"ZAIAFET Vin Alb Demisec SGR 0,75 L",20.5,RON,,0,catalogue,1
2026-08-11T09:37:34.650008+00:00,metro,BTY-X821797,"MATEUS Portugal Vin Alb Demisec SGR 0,187 L",11.89,RON,,0,catalogue,1
2026-08-11T09:37:34.650235+00:00,metro,BTY-X821799,"JP CHENET Colombard Cabernet Sauvignon Vin Alb Demisec SGR 0,25 L",12.5,RON,,0,catalogue,1
2026-08-11T09:37:34.650457+00:00,metro,BTY-X822730,"SERVE Le Blanc Vin Alb Sec SGR 0,75 L",49.5,RON,,0,catalogue,1
2026-08-11T09:37:34.650662+00:00,metro,BTY-X822732,"SERVE Cuvee Pacs Vin Alb Sec SGR 0,75 L",80.01,RON,,0,catalogue,1
2026-08-11T09:37:34.650881+00:00,metro,BTY-X822735,"TOHANI Premium Chardonay Vin Alb Sec SGR 0,75 L",89.99,RON,,0,catalogue,1
2026-08-11T09:37:34.651139+00:00,metro,BTY-X822739,"TOHANI Cuvee Vin Alb Sec SGR 0,75 L",59.99,RON,,0,catalogue,1
2026-08-11T09:37:34.651353+00:00,metro,BTY-X822810,"DOMENIUL BOGDAN Primordial Chardonnay Vin Alb Sec SGR 0,75 L",80.01,RON,,0,catalogue,1
2026-08-11T09:37:34.651457+00:00,metro,BTY-X822833,"STIRBEY Tamaioasa Romanesca Vin Alb Sec SGR 0,75 L",84.49,RON,,0,catalogue,1
2026-08-11T09:37:34.651555+00:00,metro,BTY-X822834,"STIRBEY Cramposie Selectionata Vin Alb Sec SGR 0,75 L",84.49,RON,,0,catalogue,1
2026-08-11T09:37:34.651769+00:00,metro,BTY-X822835,"STIRBEY Tamaioasa Romanesca Vin Alb Dulce SGR 0,75 L",84.49,RON,,0,catalogue,1
2026-08-11T09:37:34.652026+00:00,metro,BTY-X822836,"BAUER Cramposie Selectionata Vin Alb Demidulce SGR 0,75 L",93.5,RON,,0,catalogue,1
2026-08-11T09:37:34.652251+00:00,metro,BTY-X822837,"BAUER Chardonnay Vin Alb Sec SGR 0,75 L",93.5,RON,,0,catalogue,1
2026-08-11T09:37:34.652352+00:00,metro,BTY-X823269,"CRICOVA Orasul Subteran Viorica Vin Alb Sec SGR 0,75 L",52.85,RON,,0,catalogue,1
2026-08-11T09:37:34.652591+00:00,metro,BTY-X823273,"CRICOVA Tramonto Vin Sauvignon Alb Demi-Dulce SGR 0,75 L",23.16,RON,,0,catalogue,1
2026-08-11T09:37:34.652697+00:00,metro,BTY-X823292,"GRAMOFON WINE Sonorum Barrique Chardonnay Vin Alb Sec SGR 0,75 L",97.01,RON,,0,catalogue,1
2026-08-11T09:37:34.652967+00:00,metro,BTY-X823294,"GRAMOFON WINE Sonorum Feteasca Regala & Muscat Ottonel Vin Alb Sec SGR 0,75 L",97.01,RON,,0,catalogue,1
2026-08-11T09:37:34.653243+00:00,metro,BTY-X823299,"GRAMOFON WINE Chardonnay Vin Alb Sec SGR 0,75 L",34.51,RON,,0,catalogue,1
2026-08-11T09:37:34.653456+00:00,metro,BTY-X823505,BUDUREASCA Fume Vin Alb Demisec 2 L,40.51,RON,,0,catalogue,1
2026-08-11T09:37:34.653571+00:00,metro,BTY-X823538,"JIDVEI Grand Reserve Rhein Riesling 2009 Vin Alb Demidulce SGR 0,75 L",185.0,RON,,0,catalogue,1
2026-08-11T09:37:34.653687+00:00,metro,BTY-X823539,"JIDVEI Grand Reserve Feteasca Regala 2009 Vin Alb Demisec SGR 0,75 L",230.0,RON,,0,catalogue,1
2026-08-11T09:37:34.653797+00:00,metro,BTY-X823541,"JIDVEI Grand Reserve Feteasca 2009 Vin Alb Demidulce SGR 0,75 L",185.0,RON,,0,catalogue,1
2026-08-11T09:37:34.653938+00:00,metro,BTY-X823542,"JIDVEI Grand Reserve Muscat Ottonel 2009 Vin Alb Demidulce SGR 0,75 L",185.0,RON,,0,catalogue,1
2026-08-11T09:37:34.654066+00:00,metro,BTY-X823555,"BUDUREASCA Tamaioasa Romaneasca Vin Alb Demisec 0,75 L",29.39,RON,,0,catalogue,1
2026-08-11T09:37:34.654175+00:00,metro,BTY-X823557,"BUDUREASCA Noble Vin Alb Sec SGR 0,75 L",90.0,RON,,0,catalogue,1
2026-08-11T09:37:34.654279+00:00,metro,BTY-X824091,"MATEUS Portugal Vin Alb Demisec Pachet SGR 0,75 + 0,187 L",22.99,RON,,0,catalogue,1
2026-08-11T09:37:34.654521+00:00,metro,BTY-X824453,"GITANA WINERY Portret de Gitana Chardonnay Feteasca & Regala Vin Alb Sec SGR 0,75 L",29.26,RON,,0,catalogue,1
2026-08-11T09:37:34.654624+00:00,metro,BTY-X824579,PELIN CARPATIN Alb 3 L,50.51,RON,,0,catalogue,1
2026-08-11T09:37:34.654840+00:00,metro,BTY-X825307,"TORRES Fransola Vin Alb Sec SGR 0,75 L",220.0,RON,,0,catalogue,1
2026-08-11T09:37:34.654979+00:00,metro,BTY-X825316,"TENUTA ULISSE 10 Vendemmie Bianco Vin Alb Sec SGR 0,75 L",158.0,RON,,0,catalogue,1
2026-08-11T09:37:34.655087+00:00,metro,BTY-X825322,"TENUTA ULISSE Frizzante Vin Alb Sec SGR 0,75 L",85.0,RON,,0,catalogue,1
2026-08-11T09:37:34.655181+00:00,metro,BTY-X825338,"TENUTA ULISSE Bianco Vin Alb Sec SGR 0,75 L",77.5,RON,,0,catalogue,1
2026-08-11T09:37:34.655281+00:00,metro,BTY-X825511,"SIMONNET-FEBVRE Chablis Premier Cru Vin Alb Sec SGR 0,75 L",299.0,RON,,0,catalogue,1
2026-08-11T09:37:34.655386+00:00,metro,BTY-X825512,"SIMONNET-FEBVRE Chablis Vin Alb Sec SGR 0,75 L",215.0,RON,,0,catalogue,1
2026-08-11T09:37:34.655486+00:00,metro,BTY-X825513,"LOUIS LATOUR Chablis Premier Cru Vin Alb Sec SGR 0,75 L",270.0,RON,,0,catalogue,1
2026-08-11T09:37:34.655603+00:00,metro,BTY-X825514,"LOUIS LATOUR Chablis Vin Alb Sec SGR 0,75 L",160.0,RON,,0,catalogue,1
2026-08-11T09:37:34.655707+00:00,metro,BTY-X826302,"BECIUL DOMNESC Grand Reserve Sauvignon Blanc Vin Alb Sec SGR 0,750 L",32.98,RON,,0,catalogue,1
2026-08-11T09:37:34.655822+00:00,metro,BTY-X826305,"BECIUL DOMNESC Grand Reserve Tamaioasa Romaneasca Vin Alb Dulce SGR 0,75 L",32.98,RON,,0,catalogue,1
2026-08-11T09:37:34.655962+00:00,metro,BTY-X826306,"PROLES PONTICA Vin Pelin Demidulce SGR 1,5 L",21.99,RON,,0,catalogue,1
2026-08-11T09:37:34.656202+00:00,metro,BTY-X785572,VINEXPORT Premiat Alb Demidulce 10 L,75.0,RON,,0,catalogue,1
2026-08-11T09:37:34.656415+00:00,metro,BTY-X797063,"SCHLOSS JOHANNISBERG Riesling Vin Alb Demisec SGR 0,75 L",99.99,RON,,0,catalogue,1
2026-08-11T09:37:34.656532+00:00,metro,BTY-X797477,"GUY SAGET Sancerre Sauvignon Blanc Vin Alb Sec SGR 0,75 L",160.75,RON,,0,catalogue,1
2026-08-11T09:37:34.656644+00:00,metro,BTY-X797635,"DOMAINE DE VIRVANE Chablis Vin Alb Sec SGR 0,75 L",110.0,RON,,0,catalogue,1
2026-08-11T09:37:34.656751+00:00,metro,BTY-X809089,"VILLA MARIA Sauvignon Blanc Vin Alb Sec SGR 0,75 L",76.51,RON,,0,catalogue,1
2026-08-11T09:37:34.656853+00:00,metro,BTY-X817528,"DOMENIILE DAVIDESCU Sauvignon Blanc & Chardonnay Vin Alb Sec SGR 0,75 L",37.15,RON,,0,catalogue,1
2026-08-11T09:37:34.657155+00:00,metro,BTY-X817570,"PORTA NOVA Vin Alb Sec SGR 0,75 L",37.0,RON,,0,catalogue,1
2026-08-11T09:37:34.657364+00:00,metro,BTY-X817903,"LOUIS LATOUR Chassagne-Montrachet Vin Alb Sec SGR 0,75 L",610.0,RON,,0,catalogue,1
2026-08-11T09:37:34.657469+00:00,metro,BTY-X820609,"GALICEA MARE Tamaioasa Vin Alb Sec SGR 0,75 L",125.01,RON,,0,catalogue,1
2026-08-11T09:37:34.657574+00:00,metro,BTY-X796902,"COTNARI TRADITIONAL Francusa Vin Alb Sec SGR 0,75 L",16.9,RON,,0,catalogue,0
2026-08-11T09:37:34.657684+00:00,metro,BTY-X794741,"JIDVEI TEZAUR Sauvignon Blanc & Feteasca Regala Sec SGR 0,75 L",34.11,RON,,0,catalogue,0
2026-08-11T09:37:34.657793+00:00,metro,BTY-X796817,"METAMORFOSIS Muscat Ottonel Vin Alb Dulce SGR 0,75 L",29.66,RON,,0,catalogue,0
2026-08-11T09:37:34.657902+00:00,metro,BTY-X797476,"GUY SAGET Pouilly Fume Sauvignon Blanc Vin Alb Sec SGR 0,75 L",144.0,RON,,0,catalogue,0
2026-08-11T09:37:34.658050+00:00,metro,BTY-X811043,"DOMENIUL COROANEI SEGARCEA Prestige Tamaioasa Vin Alb Sec SGR 0,75 L",41.7,RON,,0,catalogue,0
2026-08-11T09:37:34.658165+00:00,metro,BTY-X811311,"TOHANI Feteasca de TOHANI Vin Alb Sec SGR 0,75 L",35.59,RON,,0,catalogue,0
2026-08-11T09:37:34.658269+00:00,metro,BTY-X813123,"sable noble Vin Alb Sec SGR 0,75 L",45.25,RON,,0,catalogue,0
2026-08-11T09:37:34.658474+00:00,metro,BTY-X825700,"MINI Vin Alb Sec SGR 0,185 L",8.45,RON,,0,catalogue,0
2026-08-11T09:37:46.700793+00:00,metro,BTY-X799070,"JEAN DEGAVES Vin Rosu Bordeaux Demisec Rosu SGR 0,75 L",13.35,RON,,0,catalogue,1
2026-08-11T09:37:46.701377+00:00,metro,BTY-X799080,"LE GINESTRE Chianti Riserva Vin Rosu Sec SGR 0,75 L",16.79,RON,,0,catalogue,1
2026-08-11T09:37:46.701858+00:00,metro,BTY-X799084,"PREDELLA Montepulciano D'Abruzzo Vin Rosu Sec SGR 0,75 L",10.35,RON,,0,catalogue,1
2026-08-11T09:37:46.702297+00:00,metro,BTY-X809792,"PREDELLA Brunello di Montalcino Vin Rosu Sec SGR 0,75 L",85.05,RON,,0,catalogue,1
2026-08-11T09:37:46.702720+00:00,metro,BTY-X811213,"FONTBREUIL Bordeaux Vin Alb Demisec SGR 0,75 L",25.92,RON,,0,catalogue,1
2026-08-11T09:37:46.702972+00:00,metro,BTY-X811214,"FONTBREUIL Bordeaux Vin Rosu Demisec SGR 0,75 L",21.34,RON,,0,catalogue,1
2026-08-11T09:37:46.703392+00:00,metro,BTY-X811337,"RIBEAUPIERRE Merlot Vin Rosu Sec SGR 0,75 L",18.07,RON,,0,catalogue,1
2026-08-11T09:37:46.703575+00:00,metro,BTY-X811642,"PREDELLA Chianti Vin Rosu Demidulce SGR 0,75 L",13.75,RON,,0,catalogue,1
2026-08-11T09:37:46.704031+00:00,metro,BTY-X811647,"PREDELLA Trebbiano Vin Alb Sec SGR 0,75 L",10.35,RON,,0,catalogue,1
2026-08-11T09:37:46.704214+00:00,metro,BTY-X813860,"MICHEL LAURENT Muscadet Sevre SGR 0,75 L",19.25,RON,,0,catalogue,1
2026-08-11T09:37:46.704625+00:00,metro,BTY-X820158,BATUTA Tierra de Castilla Tempranillo Vin Rosu Sec SGR 750 ml,15.5,RON,,0,catalogue,1
2026-08-11T09:37:46.704873+00:00,metro,BTY-X820159,PUEBLO VIEJO Tempranillo Rioja Vin Rosu Sec SGR 750 ml,17.5,RON,,0,catalogue,1
2026-08-11T09:37:46.705156+00:00,metro,BTY-X820161,Los Pagos Cabernet Sauvignon Vin Rosu Sec SGR 750 ml,16.9,RON,,0,catalogue,1
2026-08-11T09:37:46.705372+00:00,metro,BTY-X820164,Los Pagos Merlot Vin Rosu Sec SGR 750 ml,16.9,RON,,0,catalogue,1
2026-08-11T09:37:46.705563+00:00,metro,BTY-X820397,"LE GINESTRE Chianti Riserva Vin Rosu Sec SGR 0,75 L",16.79,RON,,0,catalogue,1
2026-08-11T09:37:46.706032+00:00,metro,BTY-X820401,"MICHEL LAURENT Muscadet Sevre Vin Alb Sec SGR 0,75 L",19.25,RON,,0,catalogue,1
2026-08-11T09:37:46.706482+00:00,metro,BTY-X793151,"SANGE DE TAUR Vin Rosu Demidulce SGR 0,75 L",13.81,RON,,0,catalogue,1
2026-08-11T09:37:46.706922+00:00,metro,BTY-X808560,MURFATLAR BABANU Vin Rosu Demidulce SGR 2 L,13.46,RON,,0,catalogue,1
2026-08-11T09:37:46.707822+00:00,metro,BTY-X907677,VAL DUNA Crama Oprisor Feteasca Neagra Vin Rosu Sec 3 L,34.99,RON,,0,catalogue,1
2026-08-11T09:37:46.708035+00:00,metro,BTY-X793304,"SANGE DE TAUR Vin Rosu Dulce SGR 1,5 L",25.0,RON,,0,catalogue,1
2026-08-11T09:37:46.708434+00:00,metro,BTY-X23591,VAL DUNA Crama Oprisor Cabernet Sauvignon Vin Rosu Sec 3 L,34.99,RON,,0,catalogue,1
2026-08-11T09:37:46.708641+00:00,metro,BTY-X795216,"DOMENIILE ZORESTI PREMIAT Merlot Vin Rosu Demisec SGR 0,75 L",12.95,RON,,0,catalogue,1
2026-08-11T09:37:46.708874+00:00,metro,BTY-X793164,"SANGE DE TAUR Vin Rosu Dulce SGR 0,75 L",13.81,RON,,0,catalogue,1
2026-08-11T09:37:46.709332+00:00,metro,BTY-X796005,"CRAMA OPRISOR LA CETATE Shiraz Vin Rosu SGR 0,75 L",37.0,RON,,0,catalogue,1
2026-08-11T09:37:46.709464+00:00,metro,BTY-X793742,"MURFATLAR LACRIMA LUI OVIDIU Vin Rosu SGR 0,75 L",34.55,RON,,0,catalogue,1
2026-08-11T09:37:46.709889+00:00,metro,BTY-X793319,"PELIN CARPATIN Vin Rosu SGR 0,75 L",15.25,RON,,0,catalogue,1
2026-08-11T09:37:46.710294+00:00,metro,BTY-X795204,"DOMENIILE ZORESTI PREMIAT Cabernet Sauvignon Vin Rosu Demisec SGR 0,75 L",12.95,RON,,0,catalogue,1
2026-08-11T09:37:46.710508+00:00,metro,BTY-X795939,"PURCARI 1827 Pinot Noir Vin Rosu Sec SGR 0,75 L",34.91,RON,,0,catalogue,1
2026-08-11T09:37:46.710703+00:00,metro,BTY-X797333,"BECIUL DOMNESC Pinot Noir Vin Rosu Demisec SGR 0,75 L",21.95,RON,,0,catalogue,1
2026-08-11T09:37:46.710974+00:00,metro,BTY-X798952,"CRAMELE RECAS SCHWABEN WEIN Cabernet Sauvignon / Pinot Noir Vin Rosu Demidulce SGR 0,75 L",17.38,RON,,0,catalogue,1
2026-08-11T09:37:46.711201+00:00,metro,BTY-X795929,"CRAMA CEPTURA CERVUS CEPTURUM Cabernet Sauvignon SGR 0,75 L",13.66,RON,,0,catalogue,1
2026-08-11T09:37:46.711425+00:00,metro,BTY-X795982,"PURCARI FREEDOM BLEND Freedom Blend Saperavi & Rara Neagra & Bastardo Vin Rosu Sec SGR 0,75 L",40.55,RON,,0,catalogue,1
2026-08-11T09:37:46.711787+00:00,metro,BTY-X797481,"JP CHENET Cabernet Syrah Vin Rosu Demisec SGR 0,75 L",25.56,RON,,0,catalogue,1
2026-08-11T09:37:46.711996+00:00,metro,BTY-X804418,"CRICOVA Chateau Cabernet Sauvignon Vin Rosu Demisec SGR 0,75 L",19.9,RON,,0,catalogue,1
2026-08-11T09:37:46.712134+00:00,metro,BTY-X795196,"DOMENIILE ZORESTI PREMIAT Vin Rosu Demisec SGR 1,5 L",20.35,RON,,0,catalogue,1
2026-08-11T09:37:46.712329+00:00,metro,BTY-X785573,VINEXPORT Premiat Rosu Demisec 10 L,77.0,RON,,0,catalogue,1
